id,click
10000174058809263569,0.2530200280862839
10000182526920855428,0.2530200280862839
10000554139829213984,0.2530200280862839
10001094637809798845,0.2530200280862839
10001377041558670745,0.2530200280862839
10001521204153353724,0.2530200280862839
10001911056707023378,0.2530200280862839
10001982898844213216,0.2530200280862839
10002000217531288531,0.2530200280862839
10002107385290585663,0.2530200280862839
10002121728305927027,0.2530200280862839
10002246330438763746,0.2530200280862839
10002274319697022546,0.44331794969225674
10002614093820007721,0.2530200280862839
10003085473872233973,0.2530200280862839
10003460544097147762,0.2530200280862839
10003655272218038955,0.2530200280862839
10003886426122210904,0.2530200280862839
10003962554013591855,0.2530200280862839
10004028101361908315,0.2530200280862839
10004147501365763118,0.2530200280862839
10004218627354023598,0.2530200280862839
10004594809490024984,0.2530200280862839
10004595231242657912,0.2530200280862839
10004844867110879461,0.2530200280862839
10004882149038870218,0.2530200280862839
10004964724620895563,0.2530200280862839
10005270909407257114,0.2530200280862839
10005321853961183294,0.2530200280862839
10005377878485192027,0.2530200280862839
10005393772068777563,0.2530200280862839
10005590340325299418,0.2530200280862839
10005699539312355785,0.2530200280862839
1000577300525735443,0.2530200280862839
10005820254128956932,0.2530200280862839
10006038006847070986,0.2530200280862839
10006122573184581504,0.2530200280862839
10006196574590505608,0.2530200280862839
10006203870784069854,0.2530200280862839
10006746970844654259,0.2530200280862839
10006920489539696964,0.2530200280862839
10007327278593293361,0.2530200280862839
10007361632582633559,0.2530200280862839
10007501403173091538,0.2530200280862839
10007529089851410972,0.2530200280862839
10007689954273878529,0.2530200280862839
10008067452661999608,0.2530200280862839
1000827378403322887,0.2530200280862839
1000831171668374086,0.2530200280862839
10008429608624600883,0.2530200280862839
10008898145020796380,0.2530200280862839
10009279062006032737,0.2530200280862839
1000933872963716831,0.2530200280862839
10009426476019908142,0.2530200280862839
10009465488292090426,0.2530200280862839
10009847619620352113,0.2530200280862839
10010096770838772040,0.2530200280862839
10010188121520012075,0.2530200280862839
10010320531286562071,0.2530200280862839
1001056425723543749,0.2530200280862839
10010628157317989434,0.2530200280862839
10010846143749769859,0.2530200280862839
10011068127763037776,0.2530200280862839
10011219126780610688,0.2530200280862839
10011325070741291285,0.2530200280862839
10011718949847206257,0.2530200280862839
10011943746645718963,0.2530200280862839
10012047715399407786,0.2530200280862839
10012377732518267215,0.2530200280862839
10012540826455507359,0.2530200280862839
10012642387265145421,0.2530200280862839
10012765578514535587,0.2530200280862839
10012870238686340275,0.2530200280862839
10012894375563332164,0.2530200280862839
10012911571818370964,0.2530200280862839
10013037953897497485,0.2530200280862839
10013276955884169098,0.2530200280862839
10013392383916983010,0.2530200280862839
10013792015958685619,0.2530200280862839
10013816281224406321,0.2530200280862839
10013983612103538383,0.2530200280862839
10014078594408846737,0.2530200280862839
1001417316108220122,0.2530200280862839
10014350412678836640,0.2530200280862839
10014447974225377586,0.2530200280862839
10014628070376615711,0.2530200280862839
10014808858628928492,0.2530200280862839
10014849023058145603,0.2530200280862839
10015104954951243734,0.2530200280862839
10015208209710066857,0.2530200280862839
10015238971050533263,0.2530200280862839
1001560908462877503,0.2530200280862839
10016142775160570486,0.2530200280862839
10016238131583476805,0.2530200280862839
10016319787750061148,0.2530200280862839
10016505616938219408,0.2530200280862839
10016849400820996477,0.2530200280862839
10017351809949712091,0.2530200280862839
10017490486636779692,0.2530200280862839
10017672643119399004,0.2530200280862839
10017870298333837753,0.2530200280862839
10017974179747557949,0.2530200280862839
10017982417491517974,0.2530200280862839
10018242776306549478,0.2530200280862839
10018671147234677669,0.2530200280862839
1001870682502650,0.2530200280862839
10018848268628444352,0.2530200280862839
10018906593095502824,0.2530200280862839
10019445057098666229,0.2530200280862839
10019997226103627434,0.2530200280862839
10020077413461698850,0.2530200280862839
10020287486300782289,0.2530200280862839
10020395308831766079,0.2530200280862839
10020408553852431116,0.2530200280862839
1002044734947190847,0.2530200280862839
10020848067218574194,0.2530200280862839
10020958971255148020,0.2530200280862839
10021238223796370599,0.2530200280862839
10021260890038993343,0.2530200280862839
10021572074302991760,0.2530200280862839
10021574352301016065,0.2530200280862839
1002168419122608300,0.2530200280862839
10021715253853226936,0.2530200280862839
1002174661038491461,0.2530200280862839
10021778363164801525,0.2530200280862839
10022042708776524977,0.2530200280862839
10022060377447991141,0.2530200280862839
10022367855008997866,0.2530200280862839
10022368953952179578,0.2530200280862839
10022405265771561008,0.2530200280862839
10022741399036712429,0.2530200280862839
10022946460833612072,0.2530200280862839
10023002638500741272,0.2530200280862839
10023202507596337467,0.2530200280862839
10023338563533244463,0.2530200280862839
10023404623514434194,0.2530200280862839
10023595203041835342,0.2530200280862839
10024141846419617144,0.2530200280862839
10024423686396292281,0.2530200280862839
10024641633378698321,0.2530200280862839
10024713841448459789,0.2530200280862839
10024888175492651508,0.2530200280862839
10024889092080321412,0.2530200280862839
10024955363616627041,0.2530200280862839
10024962453638089702,0.2530200280862839
10025043477156244256,0.2530200280862839
10025207603341716503,0.2530200280862839
10025271547219123947,0.2530200280862839
1002530745031258701,0.2530200280862839
10025584552832892574,0.2530200280862839
10025697153723623631,0.2530200280862839
10025712253011901325,0.2530200280862839
10025912745372394491,0.2530200280862839
10025924196723824235,0.2530200280862839
1002602746623377273,0.2530200280862839
10026233603657419476,0.2530200280862839
10026313269212626670,0.2530200280862839
10026481196326929447,0.2530200280862839
10026695702603989944,0.2530200280862839
10027173279523774577,0.2530200280862839
10027262192160473297,0.2530200280862839
10027632497563690062,0.2530200280862839
1002783464819994535,0.2530200280862839
10028030596584546429,0.2530200280862839
10028233850032144176,0.2530200280862839
1002878661610182557,0.2530200280862839
10029116149191264408,0.2530200280862839
10029141351832202564,0.2530200280862839
10029209928693152044,0.2530200280862839
10029404470272545356,0.2530200280862839
10029566913506472575,0.2530200280862839
10029641522085911182,0.2530200280862839
10029657627599338046,0.2530200280862839
10029705855130647677,0.24098248384711596
10029807291590609742,0.2530200280862839
10029984509958612653,0.2530200280862839
10030335307150675756,0.2530200280862839
10030411985899888661,0.2530200280862839
10030721184613141671,0.2530200280862839
10031030726024336691,0.2530200280862839
10031273542588745256,0.2530200280862839
10031361323076542951,0.2530200280862839
10031451507154968859,0.2530200280862839
10031707033813587793,0.2530200280862839
10031951750013569144,0.2530200280862839
10032007345418323536,0.2530200280862839
1003219041697548543,0.2530200280862839
10032393968771805724,0.2530200280862839
10032715237072184705,0.2530200280862839
10032797559630381746,0.2530200280862839
10032941665917210502,0.2530200280862839
10033034734841908224,0.2530200280862839
1003308195368973694,0.2530200280862839
1003313130674531236,0.2530200280862839
10033309643433984238,0.2530200280862839
10033383436035112226,0.2530200280862839
10033496580408835537,0.2530200280862839
10033533753148272220,0.2530200280862839
10033962582398440604,0.24098248384711596
10034560052273048554,0.2530200280862839
100345850121911096,0.2530200280862839
10034619902245689721,0.2530200280862839
10034846811824912838,0.2530200280862839
10035214701158053058,0.2530200280862839
10035444372099117259,0.2530200280862839
10035491016365365614,0.2530200280862839
10035671805210955548,0.2530200280862839
10035855372255257660,0.2530200280862839
10035855645315766978,0.2530200280862839
1003599494691172218,0.2530200280862839
10036006759458058770,0.2530200280862839
10036336779384750117,0.2530200280862839
10036458875598207999,0.2530200280862839
10037106132996623892,0.2530200280862839
10037550735178727812,0.2530200280862839
10037634601029932046,0.2530200280862839
10037706760638763288,0.2530200280862839
10037832839161717674,0.2530200280862839
10038185438814868303,0.2530200280862839
10038277333658237347,0.2530200280862839
10038455258068685856,0.2530200280862839
100385433834868263,0.2530200280862839
10038596001302704496,0.2530200280862839
10038890400160618000,0.2530200280862839
10038993465379310674,0.2530200280862839
10039182264794418888,0.2530200280862839
10039210562191798156,0.2530200280862839
1003938884803331490,0.2530200280862839
10039396066013551730,0.2530200280862839
1003960847285576794,0.2530200280862839
10039626446978035264,0.2530200280862839
10040045040175778184,0.2530200280862839
1004019075767190285,0.2530200280862839
10040203350320897297,0.2530200280862839
10040239611543064467,0.2530200280862839
10040254552686528631,0.2530200280862839
10040450268408285629,0.2530200280862839
1004049987052434248,0.2530200280862839
10040912990434037754,0.2530200280862839
10040922410332900368,0.2530200280862839
10040986832817312761,0.2530200280862839
10041057746388610318,0.2530200280862839
10041150702365368264,0.2530200280862839
10041280758813604575,0.2530200280862839
10041366459631001783,0.2530200280862839
10041524910884447194,0.2530200280862839
1004167133024104432,0.2530200280862839
10041795023406575794,0.2530200280862839
10041921354630094521,0.2530200280862839
10042301522109439337,0.2530200280862839
10042310608166095877,0.2530200280862839
10042438208684514283,0.2530200280862839
10042624171904643809,0.2530200280862839
10042928332059815963,0.2530200280862839
10042938173384687552,0.2530200280862839
10043010591939838628,0.2530200280862839
10043087853210468853,0.2530200280862839
10043248771620078272,0.2530200280862839
10043627932034637130,0.2530200280862839
10044492868295292818,0.2530200280862839
10044579108902211893,0.2530200280862839
10044580894866885558,0.2530200280862839
10044670995204478820,0.2530200280862839
10044693330030364271,0.2530200280862839
10045040801805817415,0.2530200280862839
10045054951531185324,0.2530200280862839
10045110074759524578,0.2530200280862839
10045111343173894672,0.2530200280862839
1004519311775489805,0.2530200280862839
10045268881464844364,0.2530200280862839
10045314402607391647,0.2530200280862839
10045644380188054987,0.2530200280862839
10045711634194666846,0.2530200280862839
10045897361783818328,0.2530200280862839
1004597217243954952,0.2530200280862839
1004605233499099607,0.2530200280862839
1004616049048194574,0.2530200280862839
10046328636821344028,0.2530200280862839
10046579014089127216,0.2530200280862839
10046602909305894125,0.2530200280862839
10046663635780675984,0.2530200280862839
10046802641406093630,0.2530200280862839
10046939026533123444,0.2530200280862839
10047450923240298786,0.2530200280862839
10047459253820144628,0.2530200280862839
10047520542896827032,0.2530200280862839
10047575682624552158,0.2530200280862839
10047791444701520487,0.2530200280862839
10047882890575732544,0.2530200280862839
10047905169022415285,0.2530200280862839
10048722582956999661,0.2530200280862839
10048789321531693078,0.2530200280862839
10048903887864577206,0.2530200280862839
1004900384774015995,0.2530200280862839
10049033093368857242,0.2530200280862839
10049295203452620902,0.2530200280862839
10049385785078488901,0.2530200280862839
10049569152089626339,0.2530200280862839
10049766665111080226,0.2530200280862839
10050009975565948145,0.2530200280862839
10050217881256194796,0.2530200280862839
10050479959312392252,0.2530200280862839
10050544301420631918,0.2530200280862839
10051045198229750044,0.2530200280862839
10051100617023664502,0.2530200280862839
10051152052648419565,0.2530200280862839
10051283943749067245,0.2530200280862839
10051455363524248668,0.2530200280862839
10051590150386633904,0.2530200280862839
10051654425351001158,0.2530200280862839
10051927385405743604,0.2530200280862839
10051963395705025738,0.2530200280862839
10052119393729357664,0.2530200280862839
10052147048195638983,0.2530200280862839
10052204207810177394,0.4095753158564825
1005227400793821391,0.2530200280862839
10052393008466944880,0.2530200280862839
10052605008904597681,0.2530200280862839
10052726766491948905,0.2530200280862839
10052860016742995512,0.2530200280862839
10053210189519537452,0.2530200280862839
10053323585061245289,0.2530200280862839
10053400731972959035,0.2530200280862839
10053846098213992615,0.2530200280862839
10053978788464095609,0.2530200280862839
10054304750148541139,0.2530200280862839
10054452347191111005,0.2530200280862839
10054497201767285684,0.2530200280862839
10054571841270729020,0.2530200280862839
10054602210704900841,0.2530200280862839
10054904463358660826,0.2530200280862839
10054905186921369193,0.2530200280862839
10055284027317195782,0.2530200280862839
10055818496900469241,0.2530200280862839
10056602793683319888,0.2530200280862839
10056705258934264506,0.2530200280862839
10057505327933253821,0.2530200280862839
10058902059162596143,0.2530200280862839
10058997003039076450,0.2530200280862839
10059326816918828450,0.2530200280862839
10059361863383356885,0.2530200280862839
10059393867616764569,0.2530200280862839
10059675535723580488,0.2530200280862839
10060173020454726067,0.2530200280862839
10060317474386031534,0.2530200280862839
10060546490382200913,0.2530200280862839
10061232013767990523,0.2530200280862839
100614079662550855,0.2530200280862839
1006157801551916439,0.2530200280862839
10062497170621244699,0.2530200280862839
10062583198104458121,0.2530200280862839
10062620483641042160,0.2530200280862839
10062786437724910485,0.2530200280862839
10062872054628710450,0.2530200280862839
10062898090755786144,0.2530200280862839
10063114679899287334,0.2530200280862839
10063392159512220543,0.2530200280862839
10063897026431529113,0.2530200280862839
10063985737659302314,0.2530200280862839
10064012396574797789,0.2530200280862839
10064041508410475336,0.2530200280862839
10064411825416826292,0.2530200280862839
10064455150804076941,0.2530200280862839
10064691327437127382,0.2530200280862839
10064938906174073606,0.2530200280862839
10064976091567778049,0.2530200280862839
10065153599424128240,0.2530200280862839
10065742616560289679,0.2530200280862839
1006585462541903532,0.2530200280862839
10065974553799260343,0.2530200280862839
1006598317047233044,0.2530200280862839
1006608148554351305,0.2530200280862839
10066414046300453847,0.2530200280862839
10066531813258183801,0.2530200280862839
10066676499203294922,0.2530200280862839
10066861334936703647,0.2530200280862839
10067139276895793089,0.2530200280862839
10067555804354494818,0.2530200280862839
1006763748417532344,0.2530200280862839
10068394045928589634,0.2530200280862839
10068582147527537382,0.2530200280862839
10068586762000592414,0.2530200280862839
10068617147128770325,0.2530200280862839
10068681743784318299,0.2530200280862839
10068891216549212382,0.2530200280862839
10068973782790101884,0.2530200280862839
10069026333182302061,0.2530200280862839
10069199304915069977,0.2530200280862839
10069347682497827584,0.2530200280862839
10069873342702201579,0.2530200280862839
10070027614172216803,0.2530200280862839
1007006509872487392,0.2530200280862839
1007006853173124140,0.2530200280862839
10070229440113662759,0.2530200280862839
10070829291080369551,0.2530200280862839
10070934453483386810,0.2530200280862839
10070991698893317402,0.2530200280862839
10071038746867508153,0.2530200280862839
10072026768874364192,0.2530200280862839
10072233858852080475,0.2530200280862839
10072517892802424149,0.2530200280862839
10072765369554274323,0.2530200280862839
10072913917738966129,0.24098248384711596
10072995885099547854,0.2530200280862839
10073473474646240024,0.2530200280862839
10073892173144047747,0.2530200280862839
