id,click
10000174058809263569,0.11828851540616248
10000182526920855428,0.11828851540616248
10000554139829213984,0.11828851540616248
10001094637809798845,0.11828851540616248
10001377041558670745,0.11828851540616248
10001521204153353724,0.11828851540616248
10001911056707023378,0.11828851540616248
10001982898844213216,0.11828851540616248
10002000217531288531,0.11828851540616248
10002107385290585663,0.11828851540616248
10002121728305927027,0.11828851540616248
10002246330438763746,0.11828851540616248
10002274319697022546,0.11828851540616248
10002614093820007721,0.11828851540616248
10003085473872233973,0.11828851540616248
10003460544097147762,0.11828851540616248
10003655272218038955,0.11828851540616248
10003886426122210904,0.11828851540616248
10003962554013591855,0.11828851540616248
10004028101361908315,0.11828851540616248
10004147501365763118,0.11828851540616248
10004218627354023598,0.11828851540616248
10004594809490024984,0.11828851540616248
10004595231242657912,0.11828851540616248
10004844867110879461,0.11828851540616248
10004882149038870218,0.11828851540616248
10004964724620895563,0.11828851540616248
10005270909407257114,0.11828851540616248
10005321853961183294,0.11828851540616248
10005377878485192027,0.11828851540616248
10005393772068777563,0.11828851540616248
10005590340325299418,0.11828851540616248
10005699539312355785,0.11828851540616248
1000577300525735443,0.11828851540616248
10005820254128956932,0.11828851540616248
10006038006847070986,0.11828851540616248
10006122573184581504,0.11828851540616248
10006196574590505608,0.11828851540616248
10006203870784069854,0.11828851540616248
10006746970844654259,0.11828851540616248
10006920489539696964,0.11828851540616248
10007327278593293361,0.11828851540616248
10007361632582633559,0.11828851540616248
10007501403173091538,0.11828851540616248
10007529089851410972,0.11828851540616248
10007689954273878529,0.11828851540616248
10008067452661999608,0.11828851540616248
1000827378403322887,0.11828851540616248
1000831171668374086,0.11828851540616248
10008429608624600883,0.11828851540616248
10008898145020796380,0.11828851540616248
10009279062006032737,0.11828851540616248
1000933872963716831,0.11828851540616248
10009426476019908142,0.11828851540616248
10009465488292090426,0.11828851540616248
10009847619620352113,0.11828851540616248
10010096770838772040,0.11828851540616248
10010188121520012075,0.11828851540616248
10010320531286562071,0.11828851540616248
1001056425723543749,0.11828851540616248
10010628157317989434,0.11828851540616248
10010846143749769859,0.11828851540616248
10011068127763037776,0.11828851540616248
10011219126780610688,0.11828851540616248
10011325070741291285,0.11828851540616248
10011718949847206257,0.11828851540616248
10011943746645718963,0.11828851540616248
10012047715399407786,0.11828851540616248
10012377732518267215,0.11828851540616248
10012540826455507359,0.11828851540616248
10012642387265145421,0.11828851540616248
10012765578514535587,0.11828851540616248
10012870238686340275,0.11828851540616248
10012894375563332164,0.11828851540616248
10012911571818370964,0.11828851540616248
10013037953897497485,0.11828851540616248
10013276955884169098,0.11828851540616248
10013392383916983010,0.11828851540616248
10013792015958685619,0.11828851540616248
10013816281224406321,0.11828851540616248
10013983612103538383,0.11828851540616248
10014078594408846737,0.11828851540616248
1001417316108220122,0.11828851540616248
10014350412678836640,0.11828851540616248
10014447974225377586,0.11828851540616248
10014628070376615711,0.11828851540616248
10014808858628928492,0.11828851540616248
10014849023058145603,0.11828851540616248
10015104954951243734,0.11828851540616248
10015208209710066857,0.11828851540616248
10015238971050533263,0.11828851540616248
1001560908462877503,0.11828851540616248
10016142775160570486,0.11828851540616248
10016238131583476805,0.11828851540616248
10016319787750061148,0.11828851540616248
10016505616938219408,0.11828851540616248
10016849400820996477,0.11828851540616248
10017351809949712091,0.11828851540616248
10017490486636779692,0.11828851540616248
10017672643119399004,0.11828851540616248
10017870298333837753,0.11828851540616248
10017974179747557949,0.11828851540616248
10017982417491517974,0.11828851540616248
10018242776306549478,0.11828851540616248
10018671147234677669,0.11828851540616248
1001870682502650,0.11828851540616248
10018848268628444352,0.11828851540616248
10018906593095502824,0.11828851540616248
10019445057098666229,0.11828851540616248
10019997226103627434,0.11828851540616248
10020077413461698850,0.11828851540616248
10020287486300782289,0.11828851540616248
10020395308831766079,0.11828851540616248
10020408553852431116,0.11828851540616248
1002044734947190847,0.11828851540616248
10020848067218574194,0.11828851540616248
10020958971255148020,0.11828851540616248
10021238223796370599,0.11828851540616248
10021260890038993343,0.11828851540616248
10021572074302991760,0.11828851540616248
10021574352301016065,0.11828851540616248
1002168419122608300,0.11828851540616248
10021715253853226936,0.11828851540616248
1002174661038491461,0.11828851540616248
10021778363164801525,0.11828851540616248
10022042708776524977,0.11828851540616248
10022060377447991141,0.11828851540616248
10022367855008997866,0.11828851540616248
10022368953952179578,0.11828851540616248
10022405265771561008,0.11828851540616248
10022741399036712429,0.11828851540616248
10022946460833612072,0.11828851540616248
10023002638500741272,0.11828851540616248
10023202507596337467,0.11828851540616248
10023338563533244463,0.11828851540616248
10023404623514434194,0.11828851540616248
10023595203041835342,0.11828851540616248
10024141846419617144,0.11828851540616248
10024423686396292281,0.11828851540616248
10024641633378698321,0.11828851540616248
10024713841448459789,0.11828851540616248
10024888175492651508,0.11828851540616248
10024889092080321412,0.11828851540616248
10024955363616627041,0.11828851540616248
10024962453638089702,0.11828851540616248
10025043477156244256,0.11828851540616248
10025207603341716503,0.11828851540616248
10025271547219123947,0.11828851540616248
1002530745031258701,0.11828851540616248
10025584552832892574,0.11828851540616248
10025697153723623631,0.11828851540616248
10025712253011901325,0.11828851540616248
10025912745372394491,0.11828851540616248
10025924196723824235,0.11828851540616248
1002602746623377273,0.11828851540616248
10026233603657419476,0.11828851540616248
10026313269212626670,0.11828851540616248
10026481196326929447,0.11828851540616248
10026695702603989944,0.11828851540616248
10027173279523774577,0.11828851540616248
10027262192160473297,0.11828851540616248
10027632497563690062,0.11828851540616248
1002783464819994535,0.11828851540616248
10028030596584546429,0.11828851540616248
10028233850032144176,0.11828851540616248
1002878661610182557,0.11828851540616248
10029116149191264408,0.11828851540616248
10029141351832202564,0.11828851540616248
10029209928693152044,0.11828851540616248
10029404470272545356,0.11828851540616248
10029566913506472575,0.11828851540616248
10029641522085911182,0.11828851540616248
10029657627599338046,0.11828851540616248
10029705855130647677,0.11828851540616248
10029807291590609742,0.11828851540616248
10029984509958612653,0.11828851540616248
10030335307150675756,0.11828851540616248
10030411985899888661,0.11828851540616248
10030721184613141671,0.11828851540616248
10031030726024336691,0.11828851540616248
10031273542588745256,0.11828851540616248
10031361323076542951,0.11828851540616248
10031451507154968859,0.11828851540616248
10031707033813587793,0.11828851540616248
10031951750013569144,0.11828851540616248
10032007345418323536,0.11828851540616248
1003219041697548543,0.11828851540616248
10032393968771805724,0.11828851540616248
10032715237072184705,0.11828851540616248
10032797559630381746,0.11828851540616248
10032941665917210502,0.11828851540616248
10033034734841908224,0.11828851540616248
1003308195368973694,0.11828851540616248
1003313130674531236,0.11828851540616248
10033309643433984238,0.11828851540616248
10033383436035112226,0.11828851540616248
10033496580408835537,0.11828851540616248
10033533753148272220,0.11828851540616248
10033962582398440604,0.11828851540616248
10034560052273048554,0.11828851540616248
100345850121911096,0.11828851540616248
10034619902245689721,0.11828851540616248
10034846811824912838,0.11828851540616248
10035214701158053058,0.11828851540616248
10035444372099117259,0.11828851540616248
10035491016365365614,0.11828851540616248
10035671805210955548,0.11828851540616248
10035855372255257660,0.11828851540616248
10035855645315766978,0.11828851540616248
1003599494691172218,0.11828851540616248
10036006759458058770,0.11828851540616248
10036336779384750117,0.11828851540616248
10036458875598207999,0.11828851540616248
10037106132996623892,0.11828851540616248
10037550735178727812,0.11828851540616248
10037634601029932046,0.11828851540616248
10037706760638763288,0.11828851540616248
10037832839161717674,0.11828851540616248
10038185438814868303,0.11828851540616248
10038277333658237347,0.11828851540616248
10038455258068685856,0.11828851540616248
100385433834868263,0.11828851540616248
10038596001302704496,0.11828851540616248
10038890400160618000,0.11828851540616248
10038993465379310674,0.11828851540616248
10039182264794418888,0.11828851540616248
10039210562191798156,0.11828851540616248
1003938884803331490,0.11828851540616248
10039396066013551730,0.11828851540616248
1003960847285576794,0.11828851540616248
10039626446978035264,0.11828851540616248
10040045040175778184,0.11828851540616248
1004019075767190285,0.11828851540616248
10040203350320897297,0.11828851540616248
10040239611543064467,0.11828851540616248
10040254552686528631,0.11828851540616248
10040450268408285629,0.11828851540616248
1004049987052434248,0.11828851540616248
10040912990434037754,0.11828851540616248
10040922410332900368,0.11828851540616248
10040986832817312761,0.11828851540616248
10041057746388610318,0.11828851540616248
10041150702365368264,0.11828851540616248
10041280758813604575,0.11828851540616248
10041366459631001783,0.11828851540616248
10041524910884447194,0.11828851540616248
1004167133024104432,0.11828851540616248
10041795023406575794,0.11828851540616248
10041921354630094521,0.11828851540616248
10042301522109439337,0.11828851540616248
10042310608166095877,0.11828851540616248
10042438208684514283,0.11828851540616248
10042624171904643809,0.11828851540616248
10042928332059815963,0.11828851540616248
10042938173384687552,0.11828851540616248
10043010591939838628,0.11828851540616248
10043087853210468853,0.11828851540616248
10043248771620078272,0.11828851540616248
10043627932034637130,0.11828851540616248
10044492868295292818,0.11828851540616248
10044579108902211893,0.11828851540616248
10044580894866885558,0.11828851540616248
10044670995204478820,0.11828851540616248
10044693330030364271,0.11828851540616248
10045040801805817415,0.11828851540616248
10045054951531185324,0.11828851540616248
10045110074759524578,0.11828851540616248
10045111343173894672,0.11828851540616248
1004519311775489805,0.11828851540616248
10045268881464844364,0.11828851540616248
10045314402607391647,0.11828851540616248
10045644380188054987,0.11828851540616248
10045711634194666846,0.11828851540616248
10045897361783818328,0.11828851540616248
1004597217243954952,0.11828851540616248
1004605233499099607,0.11828851540616248
1004616049048194574,0.11828851540616248
10046328636821344028,0.11828851540616248
10046579014089127216,0.11828851540616248
10046602909305894125,0.11828851540616248
10046663635780675984,0.11828851540616248
10046802641406093630,0.11828851540616248
10046939026533123444,0.11828851540616248
10047450923240298786,0.11828851540616248
10047459253820144628,0.11828851540616248
10047520542896827032,0.11828851540616248
10047575682624552158,0.11828851540616248
10047791444701520487,0.11828851540616248
10047882890575732544,0.11828851540616248
10047905169022415285,0.11828851540616248
10048722582956999661,0.11828851540616248
10048789321531693078,0.11828851540616248
10048903887864577206,0.11828851540616248
1004900384774015995,0.11828851540616248
10049033093368857242,0.11828851540616248
10049295203452620902,0.11828851540616248
10049385785078488901,0.11828851540616248
10049569152089626339,0.11828851540616248
10049766665111080226,0.11828851540616248
10050009975565948145,0.11828851540616248
10050217881256194796,0.11828851540616248
10050479959312392252,0.11828851540616248
10050544301420631918,0.11828851540616248
10051045198229750044,0.11828851540616248
10051100617023664502,0.11828851540616248
10051152052648419565,0.11828851540616248
10051283943749067245,0.11828851540616248
10051455363524248668,0.11828851540616248
10051590150386633904,0.11828851540616248
10051654425351001158,0.11828851540616248
10051927385405743604,0.11828851540616248
10051963395705025738,0.11828851540616248
10052119393729357664,0.11828851540616248
10052147048195638983,0.11828851540616248
10052204207810177394,0.11828851540616248
1005227400793821391,0.11828851540616248
10052393008466944880,0.11828851540616248
10052605008904597681,0.11828851540616248
10052726766491948905,0.11828851540616248
10052860016742995512,0.11828851540616248
10053210189519537452,0.11828851540616248
10053323585061245289,0.11828851540616248
10053400731972959035,0.11828851540616248
10053846098213992615,0.11828851540616248
10053978788464095609,0.11828851540616248
10054304750148541139,0.11828851540616248
10054452347191111005,0.11828851540616248
10054497201767285684,0.11828851540616248
10054571841270729020,0.11828851540616248
10054602210704900841,0.11828851540616248
10054904463358660826,0.11828851540616248
10054905186921369193,0.11828851540616248
10055284027317195782,0.11828851540616248
10055818496900469241,0.11828851540616248
10056602793683319888,0.11828851540616248
10056705258934264506,0.11828851540616248
10057505327933253821,0.11828851540616248
10058902059162596143,0.11828851540616248
10058997003039076450,0.11828851540616248
10059326816918828450,0.11828851540616248
10059361863383356885,0.11828851540616248
10059393867616764569,0.11828851540616248
10059675535723580488,0.11828851540616248
10060173020454726067,0.11828851540616248
10060317474386031534,0.11828851540616248
10060546490382200913,0.11828851540616248
10061232013767990523,0.11828851540616248
100614079662550855,0.11828851540616248
1006157801551916439,0.11828851540616248
10062497170621244699,0.11828851540616248
10062583198104458121,0.11828851540616248
10062620483641042160,0.11828851540616248
10062786437724910485,0.11828851540616248
10062872054628710450,0.11828851540616248
10062898090755786144,0.11828851540616248
10063114679899287334,0.11828851540616248
10063392159512220543,0.11828851540616248
10063897026431529113,0.11828851540616248
10063985737659302314,0.11828851540616248
10064012396574797789,0.11828851540616248
10064041508410475336,0.11828851540616248
10064411825416826292,0.11828851540616248
10064455150804076941,0.11828851540616248
10064691327437127382,0.11828851540616248
10064938906174073606,0.11828851540616248
10064976091567778049,0.11828851540616248
10065153599424128240,0.11828851540616248
10065742616560289679,0.11828851540616248
1006585462541903532,0.11828851540616248
10065974553799260343,0.11828851540616248
1006598317047233044,0.11828851540616248
1006608148554351305,0.11828851540616248
10066414046300453847,0.11828851540616248
10066531813258183801,0.11828851540616248
10066676499203294922,0.11828851540616248
10066861334936703647,0.11828851540616248
10067139276895793089,0.11828851540616248
10067555804354494818,0.11828851540616248
1006763748417532344,0.11828851540616248
10068394045928589634,0.11828851540616248
10068582147527537382,0.11828851540616248
10068586762000592414,0.11828851540616248
10068617147128770325,0.11828851540616248
10068681743784318299,0.11828851540616248
10068891216549212382,0.11828851540616248
10068973782790101884,0.11828851540616248
10069026333182302061,0.11828851540616248
10069199304915069977,0.11828851540616248
10069347682497827584,0.11828851540616248
10069873342702201579,0.11828851540616248
10070027614172216803,0.11828851540616248
1007006509872487392,0.11828851540616248
1007006853173124140,0.11828851540616248
10070229440113662759,0.11828851540616248
10070829291080369551,0.11828851540616248
10070934453483386810,0.11828851540616248
10070991698893317402,0.11828851540616248
10071038746867508153,0.11828851540616248
10072026768874364192,0.11828851540616248
10072233858852080475,0.11828851540616248
10072517892802424149,0.11828851540616248
10072765369554274323,0.11828851540616248
10072913917738966129,0.11828851540616248
10072995885099547854,0.11828851540616248
10073473474646240024,0.11828851540616248
10073892173144047747,0.11828851540616248
10073958300648288148,0.11828851540616248
10073972827422008889,0.11828851540616248
10074488764578244148,0.11828851540616248
10074746372378391326,0.11828851540616248
10074954766632845756,0.11828851540616248
1007499976835737516,0.11828851540616248
10075470988240140028,0.11828851540616248
10075920612967986129,0.11828851540616248
10076453267563655862,0.11828851540616248
10076508940710780618,0.11828851540616248
10076581113436650966,0.11828851540616248
10076990531588681033,0.11828851540616248
10076991902083681093,0.11828851540616248
10077213439387193409,0.11828851540616248
10077534342527313094,0.11828851540616248
10077808383096506715,0.11828851540616248
10077827826920239793,0.11828851540616248
10077874723128729505,0.11828851540616248
1007797420531837598,0.11828851540616248
10078020153886649260,0.11828851540616248
10078227349143565483,0.11828851540616248
1007830027970012199,0.11828851540616248
10078360309529191505,0.11828851540616248
10078425888726308438,0.11828851540616248
10078501204425580593,0.11828851540616248
10078699652409293535,0.11828851540616248
1007874758929716494,0.11828851540616248
10078762339953731428,0.11828851540616248
10078861365266712491,0.11828851540616248
10078974125037609379,0.11828851540616248
