id,click
10000174058809263569,0.20274727231858353
10000182526920855428,0.5093953353837863
10000554139829213984,0.5093953353837863
10001094637809798845,0.04220915570579829
10001377041558670745,0.014686463348120467
10001521204153353724,0.2368679860654531
10001911056707023378,0.20274727231858353
10001982898844213216,0.243133971291866
10002000217531288531,0.20274727231858353
10002107385290585663,0.19531236886007108
10002121728305927027,0.2724517986251698
10002246330438763746,0.09893035046340551
10002274319697022546,0.11026302412944286
10002614093820007721,0.0
10003085473872233973,0.09893035046340551
10003460544097147762,0.20274727231858353
10003655272218038955,0.5093953353837863
10003886426122210904,0.09893035046340551
10003962554013591855,0.19531236886007108
10004028101361908315,0.19531236886007108
10004147501365763118,0.5093953353837863
10004218627354023598,0.5093953353837863
10004594809490024984,0.0
10004595231242657912,0.20274727231858353
10004844867110879461,0.19531236886007108
10004882149038870218,0.2059331743595923
10004964724620895563,0.014686463348120467
10005270909407257114,0.2059331743595923
10005321853961183294,0.2368679860654531
10005377878485192027,0.5047465290448361
10005393772068777563,0.19531236886007108
10005590340325299418,0.0263196197643292
10005699539312355785,0.04220915570579829
1000577300525735443,0.0
10005820254128956932,0.2059331743595923
10006038006847070986,0.20274727231858353
10006122573184581504,0.2924268087416072
10006196574590505608,0.0
10006203870784069854,0.5093953353837863
10006746970844654259,0.5093953353837863
10006920489539696964,0.09893035046340551
10007327278593293361,0.04220915570579829
10007361632582633559,0.3738559917671385
10007501403173091538,0.5093953353837863
10007529089851410972,0.5047465290448361
10007689954273878529,0.04220915570579829
10008067452661999608,0.5047465290448361
1000827378403322887,0.10294402103525187
1000831171668374086,0.16956349470755616
10008429608624600883,0.09893035046340551
10008898145020796380,0.2059331743595923
10009279062006032737,0.2724517986251698
1000933872963716831,0.5093953353837863
10009426476019908142,0.5047465290448361
10009465488292090426,0.2059331743595923
10009847619620352113,0.20274727231858353
10010096770838772040,0.01738853127822868
10010188121520012075,0.08055124321593489
10010320531286562071,0.5093953353837863
1001056425723543749,0.20274727231858353
10010628157317989434,0.5093953353837863
10010846143749769859,0.35637523867647963
10011068127763037776,0.2665252777218808
10011219126780610688,0.5103912856561162
10011325070741291285,0.09893035046340551
10011718949847206257,0.2059331743595923
10011943746645718963,0.0
10012047715399407786,0.5093953353837863
10012377732518267215,0.01738853127822868
10012540826455507359,0.5093953353837863
10012642387265145421,0.20274727231858353
10012765578514535587,0.01738853127822868
10012870238686340275,0.5047465290448361
10012894375563332164,0.2724517986251698
10012911571818370964,0.2724517986251698
10013037953897497485,0.5093953353837863
10013276955884169098,0.20274727231858353
10013392383916983010,0.2724517986251698
10013792015958685619,0.5093953353837863
10013816281224406321,0.1414910122136296
10013983612103538383,0.16956349470755616
10014078594408846737,0.0
1001417316108220122,0.014686463348120467
10014350412678836640,0.04220915570579829
10014447974225377586,0.20274727231858353
10014628070376615711,0.20274727231858353
10014808858628928492,0.2724517986251698
10014849023058145603,0.014686463348120467
10015104954951243734,0.19531236886007108
10015208209710066857,0.014686463348120467
10015238971050533263,0.5093953353837863
1001560908462877503,0.014686463348120467
10016142775160570486,0.16631856087865302
10016238131583476805,0.3738559917671385
10016319787750061148,0.04220915570579829
10016505616938219408,0.12785622683156841
10016849400820996477,0.20274727231858353
10017351809949712091,0.01738853127822868
10017490486636779692,0.20274727231858353
10017672643119399004,0.04220915570579829
10017870298333837753,0.014686463348120467
10017974179747557949,0.04220915570579829
10017982417491517974,0.35637523867647963
10018242776306549478,0.09893035046340551
10018671147234677669,0.5093953353837863
1001870682502650,0.2059331743595923
10018848268628444352,0.2059331743595923
10018906593095502824,0.04220915570579829
10019445057098666229,0.20274727231858353
10019997226103627434,0.09893035046340551
10020077413461698850,0.2724517986251698
10020287486300782289,0.2614012411851482
10020395308831766079,0.04220915570579829
10020408553852431116,0.2724517986251698
1002044734947190847,0.16631856087865302
10020848067218574194,0.2724517986251698
